Product URL,Name,Rating,Number of Ratings,Number of Reviews,Power Usage (W),Room Size (sqft),Warranty,Price (₹),Original Price (₹),Discount (%)
https://www.flipkart.com/daikin-2023-model-1-5-ton-5-star-split-inverter-ac-pm-2-5-filter-white/p/itm4d9c0889981a6?pid=ACNGB2YAZEB79THV&lid=LSTACNGB2YAZEB79THVLGIGWW&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_2_34&otracker=search&otracker1=search&fm=Search&iid=aac1a8f1-fdfd-402d-a3dd-1964efaceb1c.ACNGB2YAZEB79THV.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Daikin 2023 Model 1.5 Ton 5 Star Split Inverter AC with PM 2.5 Filter  - White,4.2,15432,1177,785.67 kWh,111 - 150 sqft,"1 Year Warranty on Product, 5 Years on PCB (Printed Circuit Board) and 10 Years on Compressor",45490,67200,32 
https://www.flipkart.com/realme-techlife-1-5-ton-3-star-split-inverter-ac-wi-fi-connect-white/p/itm6a8582ab51f7a?pid=ACNGX7UFEVGGKQTC&lid=LSTACNGX7UFEVGGKQTCPEPB99&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_2_35&otracker=search&otracker1=search&fm=Search&iid=aac1a8f1-fdfd-402d-a3dd-1964efaceb1c.ACNGX7UFEVGGKQTC.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,realme TechLife 1.5 Ton 3 Star Split Inverter AC with Wi-fi Connect  - White,4.1,1642,208,952.69 kWh,111 - 150 sqft,1 Year Warranty on Product and 10 Years on Compressor,29990,53999,44 
https://www.flipkart.com/daikin-2023-model-1-5-ton-3-star-split-inverter-ac-pm-2-5-filter-white/p/itm4d9c0889981a6?pid=ACNGFSYTSYRUQUSZ&lid=LSTACNGFSYTSYRUQUSZSN5JY4&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_2_36&otracker=search&otracker1=search&fm=Search&iid=aac1a8f1-fdfd-402d-a3dd-1964efaceb1c.ACNGFSYTSYRUQUSZ.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Daikin 2023 Model 1.5 Ton 3 Star Split Inverter AC with PM 2.5 Filter  - White,4.2,15432,1177,966.47 kWh,111 - 150 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor and 5 Years Warranty on PCB (Printed Circuit Board),36990,58400,36 
https://www.flipkart.com/haier-2-ton-3-star-split-inverter-ac-white/p/itm0d2eb80a23507?pid=ACNGYWZ5F4JXCSMH&lid=LSTACNGYWZ5F4JXCSMH47NPN7&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_2_37&otracker=search&otracker1=search&fm=Search&iid=en_YUftAmLAR6ALB0Fada4xSY47vCgiKOjLaD4NjAZsX1mn-Rd-L09RhsFVi0jeUIxObKti1Rvk3m1C2XagUI0tx_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Haier 2 Ton 3 Star Split Inverter AC  - White,N/A,N/A,N/A,1239.69 kWh,151 - 200 sqft,1 Year Warranty on Product and 12 Years Warranty on Compressor,46990,80000,41 
https://www.flipkart.com/blue-star-1-ton-3-split-inverter-ac-white/p/itmab0b8332e257e?pid=ACNH3GSYZXTM66K7&lid=LSTACNH3GSYZXTM66K7HTGZPY&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_2_38&otracker=search&otracker1=search&fm=Search&iid=en_YUftAmLAR6ALB0Fada4xSY47vCgiKOjLaD4NjAZsX1ndOrnaX0LBXulFej54UgHHArcZkCQCoQ2eeJTpzNHpdonfEY2D5bWfIUmTlXs_oiU%3D&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Blue Star 1 Ton 3 Star Split Inverter AC  - White,4,5601,468,706.99 kWh,90 sqft,N/A,31990,51500,37 
https://www.flipkart.com/marq-flipkart-2024-range-2-ton-3-star-split-inverter-4-in-1-convertible-turbo-cool-technology-ac-white/p/itm90337c1c192b2?pid=ACNGWK3ZSKBRWYNV&lid=LSTACNGWK3ZSKBRWYNVGQZ8MO&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_2_39&otracker=search&otracker1=search&fm=Search&iid=aac1a8f1-fdfd-402d-a3dd-1964efaceb1c.ACNGWK3ZSKBRWYNV.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,MarQ by Flipkart 2024 Range 2 Ton 3 Star Split Inverter 4-in-1 Convertible with Turbo Cool Technology ...,4.1,13350,1399,1281.64 kWh,151 - 200 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,36990,65999,43 
https://www.flipkart.com/lloyd-1-5-ton-3-star-split-inverter-ac-white/p/itm0d2649c74e8fa?pid=ACNGYXNMMHPSYNK5&lid=LSTACNGYXNMMHPSYNK5AR3KTV&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_2_40&otracker=search&otracker1=search&fm=Search&iid=aac1a8f1-fdfd-402d-a3dd-1964efaceb1c.ACNGYXNMMHPSYNK5.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Lloyd 1.5 Ton 3 Star Split Inverter AC  - White,4.1,11439,1490,941.66 kWh,111 - 150 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,34490,58990,41 
https://www.flipkart.com/blue-star-2025-model-1-ton-5-split-inverter-ac-wi-fi-connect-white/p/itm5b7e21b278717?pid=ACNH7C2HMSWFP9VV&lid=LSTACNH7C2HMSWFP9VVSCKXXR&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_2_41&otracker=search&otracker1=search&fm=Search&iid=en_YUftAmLAR6ALB0Fada4xSY47vCgiKOjLaD4NjAZsX1lCde1M9jIVTVAUAZzQMO7Q5jnuIaGrQl2wriwQL1GQx2Vkv0XZFiOX7bbXdlao_f8%3D&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Blue Star 2025 Model 1 Ton 5 Star Split Inverter AC with Wi-fi Connect  - White,4.3,71,9,538.94 kWh,90 sqft,N/A,37490,64000,41 
https://www.flipkart.com/lg-ai-convertible-6-in-1-cooling-2024-model-1-ton-5-star-split-dual-inverter-viraat-mode-super-silent-hd-filter-anti-virus-protection-ac-4-way-swing-monsoon-comfort-adc-sensor-white/p/itm148196675167d?pid=ACNH33SVRFGWTUJB&lid=LSTACNH33SVRFGWTUJB1GRK4R&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_2_42&otracker=search&otracker1=search&fm=Search&iid=en_YUftAmLAR6ALB0Fada4xSY47vCgiKOjLaD4NjAZsX1nEgloO70osz8HxGY1oDbqepSpG9wpthDnZ5rz7_MBdEPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Dual Inverter Viraat Mode, Super Silent...",4.1,41259,3662,521.2 kWh,90 sqft,"1 Year Comprehensive Warranty on Product, 5 Years Warranty on PCB, and 10 Years Warranty on Compressor",39790,75990,47 
https://www.flipkart.com/lg-2025-mode-ai-convertible-6-in-1-1-5-ton-3-star-split-dual-inverter-faster-cooling-energy-saving-viraat-diet-plus-ac-white/p/itm5d38061f6a915?pid=ACNH7SB8HTAJF85N&lid=LSTACNH7SB8HTAJF85NANM1L2&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_2_43&otracker=search&otracker1=search&fm=Search&iid=aac1a8f1-fdfd-402d-a3dd-1964efaceb1c.ACNH7SB8HTAJF85N.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,LG 2025 Mode AI Convertible 6-in-1 1.5 Ton 3 Star Split AI Dual Inverter with Faster Cooling and Energ...,4.1,41259,3662,852.44 kWh,111 - 150 sqft,"1 Year Warranty on Product,  5 Years on PCB and 10 Years on Compressor with Gas Charging",37690,78990,52 
https://www.flipkart.com/lloyd-1-5-ton-5-star-split-inverter-ac-white/p/itm2c5454bf72d11?pid=ACNGZEHFHENV5JYF&lid=LSTACNGZEHFHENV5JYF2LJSNF&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_2_44&otracker=search&otracker1=search&fm=Search&iid=aac1a8f1-fdfd-402d-a3dd-1964efaceb1c.ACNGZEHFHENV5JYF.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Lloyd 1.5 Ton 5 Star Split Inverter AC  - White,4.1,8974,1208,715.07 kWh,111 - 150 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,41490,66990,38 
https://www.flipkart.com/voltas-2023-model-0-6-ton-2-star-split-ac-white/p/itm1bbe7f81c0309?pid=ACNGQBVNHED58JYH&lid=LSTACNGQBVNHED58JYHIGBQYQ&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_2_45&otracker=search&otracker1=search&fm=Search&iid=aac1a8f1-fdfd-402d-a3dd-1964efaceb1c.ACNGQBVNHED58JYH.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Voltas 2023 Model 0.6 Ton 2 Star Split AC  - White,4.2,25142,2043,475.3 kWh,90 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,23490,49690,52 
https://www.flipkart.com/marq-flipkart-2024-range-1-5-ton-3-star-split-inverter-4-in-1-convertible-turbo-cool-technology-ac-white/p/itm90337c1c192b2?pid=ACNGW3NXCJ22ZG7J&lid=LSTACNGW3NXCJ22ZG7JUFWQUH&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_2_46&otracker=search&otracker1=search&fm=Search&iid=aac1a8f1-fdfd-402d-a3dd-1964efaceb1c.ACNGW3NXCJ22ZG7J.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,MarQ by Flipkart 2024 Range 1.5 Ton 3 Star Split Inverter 4-in-1 Convertible with Turbo Cool Technolog...,4.1,13350,1399,952.69 kWh,111 - 150 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,28990,50999,43 
https://www.flipkart.com/lg-ai-convertible-6-in-1-cooling-2024-model-1-5-ton-5-star-split-dual-inverter-4-way-swing-hd-filter-anti-virus-protection-viraat-mode-adc-sensor-ac-white/p/itm335feed041afb?pid=ACNGX8JPHYYXJGSX&lid=LSTACNGX8JPHYYXJGSXDUZR6X&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_2_47&otracker=search&otracker1=search&fm=Search&iid=en_YUftAmLAR6ALB0Fada4xSY47vCgiKOjLaD4NjAZsX1mJJ85SlSdq0F-aDDsKOfj2neeQAivPgU0D1m8dL0fVC_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter ...",4.1,41259,3662,744.54 kWh,111 - 150 sqft,"1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor from LG",46490,85990,45 
https://www.flipkart.com/marq-flipkart-2024-1-ton-5-star-split-inverter-4-in-1-convertible-turbo-cool-technology-ac-white/p/itmbd3f866b03c34?pid=ACNGX7UFEVZ5KFFX&lid=LSTACNGX7UFEVZ5KFFXIEDLPE&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_3_49&otracker=search&otracker1=search&fm=Search&iid=2b9b604e-d3a5-49da-812a-d66f28f43340.ACNGX7UFEVZ5KFFX.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,MarQ by Flipkart 2024 1 Ton 5 Star Split Inverter 4-in-1 Convertible with Turbo Cool Technology AC  - ...,4.1,13350,1399,675.18 kWh,90 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,28990,52999,45 
https://www.flipkart.com/haier-5-1-convertible-1-5-ton-star-split-dual-inverter-micro-bacterial-filter-54-high-ambient-performance-low-power-consumption-heavy-duty-ac-white/p/itm19e0f24b0db62?pid=ACNGXF7HGAHQVX4S&lid=LSTACNGXF7HGAHQVX4SJGAU6Z&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_3_50&otracker=search&otracker1=search&fm=Search&iid=2b9b604e-d3a5-49da-812a-d66f28f43340.ACNGXF7HGAHQVX4S.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,"Haier 5 in 1 Convertible 1.5 Ton 5 Star Split Dual Inverter with Micro Bacterial Filter, 54 High Ambie...",4,3069,351,925.24 kWh,111 - 150 sqft,5 Years Warranty on Product and 12 Years Warranty on Compressor,40490,71000,42 
https://www.flipkart.com/lg-ai-convertible-6-in-1-cooling-2024-model-1-ton-3-star-split-dual-inverter-viraat-mode-super-silent-hd-filter-anti-virus-protection-ac-monsoon-comfort-adc-sensor-white/p/itm08791ad0032fb?pid=ACNH2CZG38WUZGKP&lid=LSTACNH2CZG38WUZGKP2EWTDL&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_3_51&otracker=search&otracker1=search&fm=Search&iid=en_Bevj-mgu2eJhwKOBhppVxnyOS6YlUNwk0Ua_9tSDlJq_P0p4fzn34x30FmFHgrvLxsCA30ZkZMRfBrZQEs-nZ_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 3 Star Split Dual Inverter Viraat Mode, Super Silent...",4,5006,398,650.52 kWh,90 sqft,"1 Year Comprehensive Warranty on Product, 5 Years Warranty on PCB, and 10 Years Warranty on Compressor",34790,67990,48 
https://www.flipkart.com/godrej-5-in-1-convertible-cooling-2024-model-1-5-ton-3-star-split-inverter-i-sense-technology-blue-fin-anti-corrosive-coating-ac-white-gold/p/itm6a3888b62f0db?pid=ACNGK96ZMYVWCFEG&lid=LSTACNGK96ZMYVWCFEGKLGMRY&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_3_52&otracker=search&otracker1=search&fm=Search&iid=en_Bevj-mgu2eJhwKOBhppVxnyOS6YlUNwk0Ua_9tSDlJqxxCQNeHWJ9HSRNwOhbXFxUFC5rIN7Wux_BbXnqwxhIoQEIsITtCzc4bHaOMTqL08%3D&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Godrej 5-in-1 Convertible Cooling 2024 Model 1.5 Ton 3 Star Split Inverter i-sense Technology with Blu...,4.1,2822,260,980.37 kWh,111 - 150 sqft,"5 Years Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",32490,46900,30 
https://www.flipkart.com/marq-flipkart-2024-range-1-5-ton-4-star-split-inverter-4-in-1-convertible-turbo-cool-technology-ac-white/p/itmbd3f866b03c34?pid=ACNGY6EYGKRM4DE2&lid=LSTACNGY6EYGKRM4DE2I1NNJ3&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_3_53&otracker=search&otracker1=search&fm=Search&iid=2b9b604e-d3a5-49da-812a-d66f28f43340.ACNGY6EYGKRM4DE2.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,MarQ by Flipkart 2024 Range 1.5 Ton 4 Star Split Inverter 4-in-1 Convertible with Turbo Cool Technolog...,4.1,13350,1399,832.59 kWh,111 - 150 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,29990,53999,44 
https://www.flipkart.com/thomson-4-1-convertible-cooling-2023-model-ton-3-star-split-inverter-ibreeze-technology-ac-white/p/itmd2f94d0aff9a8?pid=ACNGAJVRF5AH6H5K&lid=LSTACNGAJVRF5AH6H5KOOHCIR&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_3_54&otracker=search&otracker1=search&fm=Search&iid=2b9b604e-d3a5-49da-812a-d66f28f43340.ACNGAJVRF5AH6H5K.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Thomson 4 in 1 Convertible Cooling 2023 Model 1 Ton 3 Star Split Inverter With iBreeze Technology AC  ...,3.9,983,203,676.37 kWh,90 sqft,1 Year on Product and 10 Years on Compressor Warranty,26990,39998,32 
https://www.flipkart.com/o-general-1-5-ton-3-star-split-inverter-ac-white/p/itmaf7f3656884a2?pid=ACNH4WGDZUYWJSB4&lid=LSTACNH4WGDZUYWJSB4S3ZICU&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_3_55&otracker=search&otracker1=search&fm=Search&iid=2b9b604e-d3a5-49da-812a-d66f28f43340.ACNH4WGDZUYWJSB4.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,O-General 1.5 Ton 3 Star Split Inverter AC  - White,3.6,16,0,1065.93 kWh,111 - 150 sqft,"1 Year Warranty on Product and 10 Years Warranty on Compressor, 5 Years Warranty on PCB",49990,111180,55 
https://www.flipkart.com/ifb-ai-convertible-8-in-1-cooling-2024-model-1-5-ton-5-star-split-inverter-heavy-duty-ac-white/p/itm92123760f572c?pid=ACNGXE7G9SHD8CJN&lid=LSTACNGXE7G9SHD8CJNFUABNJ&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_3_56&otracker=search&otracker1=search&fm=Search&iid=2b9b604e-d3a5-49da-812a-d66f28f43340.ACNGXE7G9SHD8CJN.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,IFB AI Convertible 8-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Inverter With Heavy Duty Cooling AC ...,4,7362,629,706.85 kWh,111 - 150 sqft,"1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",39990,71990,44 
https://www.flipkart.com/panasonic-0-8-ton-3-star-split-inverter-ac-white/p/itm25c1898a7c4da?pid=ACNGYHB8GGEVJU3Z&lid=LSTACNGYHB8GGEVJU3ZM6B89W&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_3_57&otracker=search&otracker1=search&fm=Search&iid=en_Bevj-mgu2eJhwKOBhppVxnyOS6YlUNwk0Ua_9tSDlJpcYudOSM7IDFGGZRSMtlV9586567E90XnjE0qLozNISvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Panasonic 0.8 Ton 3 Star Split Inverter AC  - White,4.1,25623,2570,519.64 kWh,90 sqft,"1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",28990,44100,34 
https://www.flipkart.com/carrier-2024-model-ai-flexicool-convertible-6-in-1-cooling-2-ton-5-star-split-inverter-dual-filtration-hd-auto-cleanser-ac-pm-2-5-filter-white/p/itmd5e063b077819?pid=ACNGX9ZHFUHX5ZHF&lid=LSTACNGX9ZHFUHX5ZHFF0AYTP&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_3_58&otracker=search&otracker1=search&fm=Search&iid=en_Bevj-mgu2eJhwKOBhppVxnyOS6YlUNwk0Ua_9tSDlJpi7k1yDj5cOokSd3jWZE7oeAVhhIwRgo8ypJ_qw23K0PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,CARRIER 2024 Model AI Flexicool Convertible 6-in-1 Cooling 2 Ton 5 Star Split Inverter Dual Filtration...,4,15149,1265,920.55 kWh,151 - 200 sqft,"1 Year Warranty on Product, 5 Years Extended Warranty on PCB and 10 Years Warranty on Compressor",53990,91690,41 
https://www.flipkart.com/godrej-5-in-1-convertible-2024-model-1-5-ton-4-star-split-inverter-way-air-swing-heavy-duty-cooling-extreme-temperature-ac-white/p/itm1d55bc7aa1c4c?pid=ACNGYWSEF847MT4Z&lid=LSTACNGYWSEF847MT4ZMSBNUH&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_3_59&otracker=search&otracker1=search&fm=Search&iid=2b9b604e-d3a5-49da-812a-d66f28f43340.ACNGYWSEF847MT4Z.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Godrej 5-In-1 Convertible 2024 Model 1.5 Ton 4 Star Split Inverter 4 Way Air Swing And Heavy Duty Cool...,4,6374,500,835.07 kWh,111 - 150 sqft,"5 Years Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",34490,49900,30 
https://www.flipkart.com/voltas-1-ton-5-star-split-inverter-ac-white/p/itmee86accb4f614?pid=ACNGYPU55NFUHUJW&lid=LSTACNGYPU55NFUHUJWQY2EDA&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_3_60&otracker=search&otracker1=search&fm=Search&iid=2b9b604e-d3a5-49da-812a-d66f28f43340.ACNGYPU55NFUHUJW.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Voltas 1 Ton 5 Star Split Inverter AC  - White,4,17572,889,518.75 kWh,90 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,35990,63990,43 
https://www.flipkart.com/godrej-5-in-1-convertible-cooling-1-5-ton-3-star-split-inverter-heavy-duty-pure-air-filter-ac-white/p/itmd5626850d65b9?pid=ACNH7SAZTYJ4JY3D&lid=LSTACNH7SAZTYJ4JY3DR5E6WG&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_3_61&otracker=search&otracker1=search&fm=Search&iid=en_Bevj-mgu2eJhwKOBhppVxnyOS6YlUNwk0Ua_9tSDlJrNNvnguMVrluW0vcGGfre9KkPNGmm1kDSLIJC-2uFb3Ehz9c-MSIoFe8xMxkfU6dM%3D&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Godrej 5-In-1-Convertible Cooling 1.5 Ton 3 Star Split Inverter With Heavy Duty Cooling And Pure Air F...,N/A,N/A,N/A,951.91 kWh,111 - 150 sqft,5 Years Warranty on the Product and 10 Years Warranty on Compressor,32490,45900,29 
https://www.flipkart.com/godrej-5-in-1-convertible-cooling-1-ton-5-star-split-inverter-i-sense-technology-blue-fin-anti-corrosive-coating-ac-white/p/itm3a063ac6d8a18?pid=ACNGWVA8T2T3VYY9&lid=LSTACNGWVA8T2T3VYY9SLWJNL&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_3_62&otracker=search&otracker1=search&fm=Search&iid=en_Bevj-mgu2eJhwKOBhppVxnyOS6YlUNwk0Ua_9tSDlJqZOHVp7UyrrgpYoMZIGskSNv1ZZUrrdZDpEpIe_xNnD_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Godrej 5-in-1 Convertible Cooling 1 Ton 5 Star Split Inverter I-sense Technology with Blue Fin Anti Co...,4,4208,330,516.37 kWh,90 sqft,"5 Years Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",33990,48900,30 
https://www.flipkart.com/lg-2025-model-ai-convertible-6-in-1-1-ton-5-star-split-dual-inverter-faster-cooling-energy-savings-4-way-air-swing-viraat-mode-diet-plus-ac-white/p/itm5d38061f6a915?pid=ACNH7SB8DSCCZXCJ&lid=LSTACNH7SB8DSCCZXCJWEME91&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_3_63&otracker=search&otracker1=search&fm=Search&iid=2b9b604e-d3a5-49da-812a-d66f28f43340.ACNH7SB8DSCCZXCJ.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,LG 2025 Model AI Convertible 6-in-1 1 Ton 5 Star Split AI Dual Inverter with Faster Cooling and Energy...,4.7,18,1,N/A,90 sqft,N/A,40290,75990,46 
https://www.flipkart.com/voltas-2-ton-3-star-split-inverter-ac-white/p/itm24299ce382885?pid=ACNGYPU5EEVMCQA4&lid=LSTACNGYPU5EEVMCQA4PLBVC4&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_3_64&otracker=search&otracker1=search&fm=Search&iid=2b9b604e-d3a5-49da-812a-d66f28f43340.ACNGYPU5EEVMCQA4.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Voltas 2 Ton 3 Star Split Inverter AC  - White,4,17572,889,1207.93 kWh,151 - 200 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,45990,79990,42 
https://www.flipkart.com/marq-flipkart-2025-1-ton-5-star-split-inverter-5-in-1-convertible-turbo-cool-technology-ac-white/p/itmfd8dfe14ce4f5?pid=ACNH76Z3Q6TDP42V&lid=LSTACNH76Z3Q6TDP42VIQMZD2&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_3_65&otracker=search&otracker1=search&fm=Search&iid=2b9b604e-d3a5-49da-812a-d66f28f43340.ACNH76Z3Q6TDP42V.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,MarQ by Flipkart 2025 1 Ton 5 Star Split Inverter 5-in-1 Convertible with Turbo Cool Technology AC  - ...,4.3,3,0,526.8 kWh,90 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,28990,52999,45 
https://www.flipkart.com/godrej-5-in-1-convertible-cooling-2024-model-1-5-ton-3-star-split-inverter-heavy-duty-extreme-temperature-ac-white/p/itmd5efd8d1ef030?pid=ACNHFAA4RZGFDABF&lid=LSTACNHFAA4RZGFDABFOINJ2W&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_3_66&otracker=search&otracker1=search&fm=Search&iid=2b9b604e-d3a5-49da-812a-d66f28f43340.ACNHFAA4RZGFDABF.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Godrej 5-In-1 Convertible Cooling 2024 Model 1.5 Ton 3 Star Split Inverter Heavy Duty Cooling at Extre...,4,2163,136,966.34 kWh,111 - 150 sqft,"5 Years Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",32490,45900,29 
