Product URL,Name,Rating,Number of Ratings,Number of Reviews,Max Speed (RPM),Star Rating,In-Built Heater,Warranty,Price (₹),Original Price (₹),Discount (%)
https://www.flipkart.com/tcl-8-5-kg-digital-inverter-motor-1400-rpm-fully-automatic-front-load-washing-machine-in-built-heater-white/p/itm91f5825d8bf63?pid=WMNGRZUCDFSG44FT&lid=LSTWMNGRZUCDFSG44FTPRN9EU&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_31&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=en_HEvbc1Jq5b1c6m2MBC5g7nKxwHd01RE6tJ4lYD-jJhjbxpj5UgJ-DuBmFaO7F4eXhhahJ0pluCBvwPz5ui_7QEKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,TCL 8.5 kg Digital Inverter Motor 1400 RPM Fully Automatic Front Load Washing Machine with In-built He...,3.6,37,6,1400 RPM,5 Star,Yes,N/A,22990,45990,50 
https://www.flipkart.com/samsung-9-kg-5-star-hygiene-steam-fully-automatic-front-load-washing-machine-in-built-heater-black/p/itmc83f45d37a375?pid=WMNGSZBQYMXB5CD3&lid=LSTWMNGSZBQYMXB5CD3YF89BE&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_32&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=en_HEvbc1Jq5b1c6m2MBC5g7nKxwHd01RE6tJ4lYD-jJhjLwFKMHlcy2oeFF7XpTFH_E7vrVWfUPym6hpxKoDgALPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"SAMSUNG 9 kg 5 Star, Hygiene Steam Fully Automatic Front Load Washing Machine with In-built Heater Bla...",4.3,14737,1132,1400 RPM,5 Star,Yes,2 Years,36990,54900,32 
https://www.flipkart.com/voltas-beko-9-kg-semi-automatic-top-load-washing-machine-black-grey/p/itm519c6bbac3cf8?pid=WMNH2E8JNJYPFWUA&lid=LSTWMNH2E8JNJYPFWUAEJPEQF&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_33&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=a5cb477d-bd3f-40af-bb28-829de370a4df.WMNH2E8JNJYPFWUA.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Voltas Beko 9 kg Semi Automatic Top Load Washing Machine Black, Grey",4.3,13817,977,1350 RPM,5 Star,N/A,1 Years,12190,23490,48 
https://www.flipkart.com/ifb-6-5-kg-5-star-deep-clean-technology-activmix-powered-ai-aqua-energie-soft-close-door-fully-automatic-top-load-washing-machine-black-grey/p/itm90782755b5610?pid=WMNH25C2DHBDPWPX&lid=LSTWMNH25C2DHBDPWPXGTSNCE&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_34&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=a5cb477d-bd3f-40af-bb28-829de370a4df.WMNH25C2DHBDPWPX.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"IFB 6.5 kg 5 Star with Deep Clean Technology, ActivMix, Powered by AI, with Aqua Energie, Soft Close D...",4.3,21182,1712,720 RPM,5 Star,N/A,4 Years,16590,22360,25 
https://www.flipkart.com/whirlpool-6-kg-magic-clean-5-star-digital-display-fully-automatic-top-load-washing-machine-grey/p/itm4da0f8467315d?pid=WMNGDSUYNP7G6EGK&lid=LSTWMNGDSUYNP7G6EGKHUA3RP&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_35&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=a5cb477d-bd3f-40af-bb28-829de370a4df.WMNGDSUYNP7G6EGK.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,Whirlpool 6 kg Magic Clean 5 Star and Digital Display Fully Automatic Top Load Washing Machine Grey,4.2,22342,1559,740 RPM,5 Star,N/A,2 Years,13790,17600,21 
https://www.flipkart.com/voltas-beko-6-kg-semi-automatic-top-load-washing-machine-maroon-white/p/itmeee255492de36?pid=WMNHYW2PFVDVWGYH&lid=LSTWMNHYW2PFVDVWGYH5HXDCL&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_36&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=a5cb477d-bd3f-40af-bb28-829de370a4df.WMNHYW2PFVDVWGYH.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Voltas Beko 6 kg Semi Automatic Top Load Washing Machine Maroon, White",4.3,13817,977,1350 RPM,5 Star,N/A,1 Years,7690,12000,35 
https://www.flipkart.com/whirlpool-6-5-kg-5-star-ace-wash-station-1400-rpm-speed-rust-proof-body-semi-automatic-top-load-washing-machine-grey/p/itm2d6d10af8a757?pid=WMNGVZF8G7XH4GZD&lid=LSTWMNGVZF8G7XH4GZDGNWQKU&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_37&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=en_HEvbc1Jq5b1c6m2MBC5g7nKxwHd01RE6tJ4lYD-jJhjikwGAmvoX5regLsdadM5EFcTmj5Daqtk-CAfbe-jWgfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Whirlpool 6.5 kg 5 Star with Ace Wash Station, 1400 RPM Speed and Rust Proof Body Semi Automatic Top L...",4.4,26259,1851,1400 RPM,5 Star,N/A,4 Years,9390,12700,26 
https://www.flipkart.com/whirlpool-7-kg-hard-water-wash-fully-automatic-top-load-washing-machine-grey/p/itmda9428f9a44c8?pid=WMNFYGG2CZMZXG7S&lid=LSTWMNFYGG2CZMZXG7ST2HFQS&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_38&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=en_HEvbc1Jq5b1c6m2MBC5g7nKxwHd01RE6tJ4lYD-jJhg_pFOXmz_a1qDApOyIlLlKQjWuFJo3vhYDBOA5_C6TnvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,Whirlpool 7 kg with Hard Water Wash Fully Automatic Top Load Washing Machine Grey,4.2,22342,1559,740 RPM,5 Star,N/A,2 Years,14990,18950,20 
https://www.flipkart.com/ifb-7-kg-5-star-deep-clean-technology-activmix-powered-ai-aqua-energie-soft-close-door-fully-automatic-top-load-washing-machine-red/p/itm332a2435c956c?pid=WMNH2HVRSNVJAR3T&lid=LSTWMNH2HVRSNVJAR3T0R4GUJ&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_39&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=a5cb477d-bd3f-40af-bb28-829de370a4df.WMNH2HVRSNVJAR3T.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"IFB 7 kg 5 Star with Deep Clean Technology, ActivMix, Powered by AI, with Aqua Energie, Soft Close Doo...",4.3,21182,1712,720 RPM,5 Star,N/A,4 Years,17990,24190,25 
https://www.flipkart.com/lg-8-5-kg-5-star-roller-jet-pulsator-soak-wind-dry-collar-scrubber-semi-automatic-top-load-washing-machine-maroon-white/p/itmb46d8b1694357?pid=WMNGMA88AJE8S3JF&lid=LSTWMNGMA88AJE8S3JFSMAIMT&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_40&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=a5cb477d-bd3f-40af-bb28-829de370a4df.WMNGMA88AJE8S3JF.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic T...",4.5,8743,622,1300 RPM,5 Star,N/A,2 Years,14490,19990,27 
https://www.flipkart.com/godrej-7-kg-5-star-rain-shower-spin-washing-machine-semi-automatic-top-load-grey-white/p/itm8d4974369ec36?pid=WMNGHNFWBHQWGKDS&lid=LSTWMNGHNFWBHQWGKDSUZZTOB&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_41&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=en_HEvbc1Jq5b1c6m2MBC5g7nKxwHd01RE6tJ4lYD-jJhhWCtrlNuOKRLqM2tsBVwRyfHErmj5W8r_CsNKAjfhg0_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Godrej 7 kg 5 Star With Rain Shower Spin Washing Machine Semi Automatic Top Load Grey, White",4.3,3686,237,1440 RPM,5 Star,N/A,2 Years,9790,15000,34 
https://www.flipkart.com/onida-8-kg-5-star-sensomatic-wash-technology-fully-automatic-top-load-washing-machine-grey/p/itm1822219b8226e?pid=WMNGUZGYB2Q4CV6Y&lid=LSTWMNGUZGYB2Q4CV6YH2HMMF&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_42&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=en_HEvbc1Jq5b1c6m2MBC5g7nKxwHd01RE6tJ4lYD-jJhhuT6P2JJOnmXZ-xP9jgn3Q_xdO6EP3SeuRvbHpQ2wtF6V8WX5krIChubBlraAu4CQ%3D&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,ONIDA 8 kg 5 Star With Sensomatic Wash Technology Fully Automatic Top Load Washing Machine Grey,4.2,41092,4624,700 RPM,5 Star,N/A,2 Years,16990,26990,37 
https://www.flipkart.com/samsung-8-kg-5-star-ecobubble-digital-inverter-fully-automatic-top-load-washing-machine-grey/p/itmc6526adbb9164?pid=WMNGGUWZED7JAXZZ&lid=LSTWMNGGUWZED7JAXZZUMZPTH&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&spotlightTagId=BestsellerId_j9e%2Fabm%2F8qx&srno=s_2_43&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=a5cb477d-bd3f-40af-bb28-829de370a4df.WMNGGUWZED7JAXZZ.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"SAMSUNG 8 kg 5 star, Ecobubble, Digital Inverter, Fully Automatic Top Load Washing Machine Grey",4.3,78484,5710,700 RPM,5 Star,N/A,2 Years,19990,27000,25 
https://www.flipkart.com/samsung-8-5-kg-semi-automatic-top-load-washing-machine-black-grey/p/itmf7f5b4e5d5754?pid=WMNGXHUNCDPRPXKV&lid=LSTWMNGXHUNCDPRPXKVTHXW0L&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_44&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=a5cb477d-bd3f-40af-bb28-829de370a4df.WMNGXHUNCDPRPXKV.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"SAMSUNG 8.5 kg Semi Automatic Top Load Washing Machine Black, Grey",4.4,39184,2723,1300 RPM,5 Star,N/A,N/A,13990,17490,20 
https://www.flipkart.com/voltas-beko-tata-product-7-kg-semi-automatic-top-load-washing-machine-maroon-white/p/itm186eca4a67984?pid=WMNGXUHC8TRUKBXD&lid=LSTWMNGXUHC8TRUKBXDFJZ8QG&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_45&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=a5cb477d-bd3f-40af-bb28-829de370a4df.WMNGXUHC8TRUKBXD.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Voltas Beko by A Tata Product 7 kg Semi Automatic Top Load Washing Machine Maroon, White",4.3,13817,977,1350 RPM,5 Star,N/A,1 Years,8990,14490,37 
https://www.flipkart.com/samsung-7-kg-5-star-air-turbo-drying-semi-automatic-top-load-washing-machine-grey-purple/p/itm5c2eea1d02979?pid=WMNGCYG9HQFBCUBJ&lid=LSTWMNGCYG9HQFBCUBJL5B65L&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_46&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=a5cb477d-bd3f-40af-bb28-829de370a4df.WMNGCYG9HQFBCUBJ.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"SAMSUNG 7 kg 5 star, Air Turbo Drying Semi Automatic Top Load Washing Machine Grey, Purple",4.4,39184,2723,1350 RPM,5 Star,N/A,N/A,11390,14150,19 
https://www.flipkart.com/samsung-12-kg-5star-ai-ecobubble-super-speed-wi-fi-hygiene-steam-digital-inverter-fully-automatic-front-load-washing-machine-in-built-heater-black-grey/p/itmc95343792b70d?pid=WMNH46K3TDZWAGQK&lid=LSTWMNH46K3TDZWAGQKRLGERF&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_2_47&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=en_HEvbc1Jq5b1c6m2MBC5g7nKxwHd01RE6tJ4lYD-jJhi3xTB4XI0H6iPUJClVyS9zKPZD9ubArQwKkOxbSLzQTw891ypMzu4_aryI8_sihJ8%3D&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"SAMSUNG 12 kg 5star, AI Ecobubble, Super Speed, Wi-Fi, Hygiene Steam,Digital Inverter Fully Automatic ...",4.3,14737,1132,1400 RPM,5 Star,Yes,2 Years,43990,52990,16 
https://www.flipkart.com/thomson-7-5-kg-5-star-aqua-magic-semi-automatic-top-load-washing-machine-black/p/itme8d187d783edc?pid=WMNGR5WSESZZXFA4&lid=LSTWMNGR5WSESZZXFA4XW866G&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_49&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=9b601231-1878-40d4-be67-41369b013329.WMNGR5WSESZZXFA4.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,Thomson 7.5 kg 5 Star Aqua Magic Semi Automatic Top Load Washing Machine Black,4.1,18983,1669,1400 RPM,5 Star,N/A,2 Years,7999,11499,30 
https://www.flipkart.com/haier-7-kg-balance-clean-pulsator-custom-wash-cycles-15-mins-quick-wash-magic-filter-fully-automatic-top-load-washing-machine-brown-grey/p/itm2c899989a92d7?pid=WMNGFHFP4WG4PRVR&lid=LSTWMNGFHFP4WG4PRVRNYV3TD&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_50&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=9b601231-1878-40d4-be67-41369b013329.WMNGFHFP4WG4PRVR.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Haier 7 kg Balance Clean Pulsator, Custom Wash Cycles with 15 Mins Quick Wash, Magic Filter Fully Auto...",4.3,31906,2770,800 RPM,5 Star,N/A,2 Years,14190,26000,45 
https://www.flipkart.com/haier-10-5-washer-dryer-ai-wi-fi-direct-drive-technology-condensor-sensor-dry-dual-cycle-puristeam-refresh-function-anti-bacterial-super-drum-525mm-custom-wash-programs-in-built-heater-grey/p/itm18c30cb4a04d7?pid=WMNGXUREMCCH8YZW&lid=LSTWMNGXUREMCCH8YZWQVVJXN&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_51&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=en_Ql_Bskbi2rpU1zwTEtwYg11I7Cp4MZ7hfytGEjYS66b27KbDhmaz7JohR_3XO4Zqn9EoozZTcDjG-1G-ubDaQ_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Haier 10.5 Washer with Dryer AI, Wi-Fi, Direct Drive Technology, Condensor and Sensor Dry with Dual Cy...",4.3,1206,149,1400 RPM,5 Star,Yes,5 Years,59990,84990,29 
https://www.flipkart.com/whirlpool-9-kg-fully-automatic-top-load-washing-machine-in-built-heater-grey/p/itm0361f875c8833?pid=WMNGVNUZW2KBWJJJ&lid=LSTWMNGVNUZW2KBWJJJPUDQ5Q&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_52&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=en_Ql_Bskbi2rpU1zwTEtwYg11I7Cp4MZ7hfytGEjYS66YFz-oR-i8Vq3kADxDpqXtlhEBd08cny-F0fwwP-NeLt_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,Whirlpool 9 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,4.1,28802,1951,740 RPM,5 Star,Yes,2 Years,22990,30400,24 
https://www.flipkart.com/thomson-10-kg-5-star-aqua-magic-double-waterfall-semi-automatic-top-load-washing-machine-black/p/itm35fa38b1dc813?pid=WMNGZYAZGX538ZHY&lid=LSTWMNGZYAZGX538ZHY8U61XR&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_53&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=9b601231-1878-40d4-be67-41369b013329.WMNGZYAZGX538ZHY.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,Thomson 10 kg 5 Star Aqua Magic Double Waterfall Semi Automatic Top Load Washing Machine Black,4.1,18983,1669,1400 RPM,N/A,N/A,2 Years,9999,14999,33 
https://www.flipkart.com/thomson-9-kg-5-star-aqua-magic-double-waterfall-semi-automatic-top-load-washing-machine-black/p/itm35fa38b1dc813?pid=WMNGZYAZRHFBAKUA&lid=LSTWMNGZYAZRHFBAKUANZJW7L&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_54&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=9b601231-1878-40d4-be67-41369b013329.WMNGZYAZRHFBAKUA.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,Thomson 9 kg 5 Star Aqua Magic Double Waterfall Semi Automatic Top Load Washing Machine Black,4.1,18983,1669,1400 RPM,N/A,N/A,2 Years,9499,12999,26 
https://www.flipkart.com/marq-flipkart-7-kg-5-star-rating-innowash-range-semi-automatic-top-load-washing-machine-blue-white/p/itm461e5e0bd2125?pid=WMNGYHCPZ7AYPPHH&lid=LSTWMNGYHCPZ7AYPPHHKWJWSE&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_55&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=9b601231-1878-40d4-be67-41369b013329.WMNGYHCPZ7AYPPHH.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"MarQ by Flipkart 7 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine Blue, White",4.3,53841,5469,1350 RPM,5 Star,N/A,2 Years,7490,13990,46 
https://www.flipkart.com/ifb-8-kg-5-star-deep-clean-technology-activmix-powered-ai-aqua-energie-soft-close-door-fully-automatic-top-load-washing-machine-black-grey/p/itm90782755b5610?pid=WMNH25C2ATQ5SPBT&lid=LSTWMNH25C2ATQ5SPBTSXNYVP&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_56&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=9b601231-1878-40d4-be67-41369b013329.WMNH25C2ATQ5SPBT.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"IFB 8 kg 5 Star with Deep Clean Technology, ActivMix, Powered by AI, with Aqua Energie, Soft Close Doo...",4.3,21182,1712,720 RPM,5 Star,N/A,4 Years,21590,29780,27 
https://www.flipkart.com/haier-8-kg-ai-inverter-motor-ipuristeam-refresh-function-anti-bacterial-technology-super-drum-525mm-custom-wash-programs-fully-automatic-front-load-washing-machine-black-white/p/itm80b39fe950cc8?pid=WMNGFGYFAHEXAPTG&lid=LSTWMNGFGYFAHEXAPTGPS3JU2&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_57&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=en_Ql_Bskbi2rpU1zwTEtwYg11I7Cp4MZ7hfytGEjYS66bYLIqcb6M0a2IZMjoR-sTxhkyJPShLotVmvQyXxLtTLfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Haier 8 kg AI with Inverter Motor, IPuristeam and Refresh Function, Anti Bacterial Technology, Super D...",4.3,1206,149,1200 RPM,5 Star,N/A,5 Years,29990,53500,43 
https://www.flipkart.com/godrej-7-kg-5-star-zero-pressure-technology-fills-tub-60-faster-stainless-steel-gravity-drum-fully-automatic-top-load-washing-machine-grey/p/itmbc5afe7a71166?pid=WMNHFJ54DMXS5BXJ&lid=LSTWMNHFJ54DMXS5BXJPIDG5S&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_58&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=en_Ql_Bskbi2rpU1zwTEtwYg11I7Cp4MZ7hfytGEjYS66ZeeGXoEFUWOo-6aS_YyAR1rbKxbniqfF7UtMTlxmyt5_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Godrej 7 kg 5 Star, Zero Pressure Technology Fills Tub 60% Faster, Stainless Steel Gravity Drum Fully ...",4.2,5984,430,720 RPM,5 Star,N/A,2 Years,13990,27000,48 
https://www.flipkart.com/ifb-7-kg-5-star-steam-refresh-program-9-swirl-wash-eco-inverter-powered-ai-wifi-fully-automatic-front-load-washing-machine-in-built-heater-grey/p/itm5006b0b736092?pid=WMNH3F28QF5QNYCH&lid=LSTWMNH3F28QF5QNYCHSKGQBF&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_59&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=9b601231-1878-40d4-be67-41369b013329.WMNH3F28QF5QNYCH.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"IFB 7 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Powered by AI with Wifi Fully ...",4.3,86299,8586,1200 RPM,5 Star,Yes,4 Years,28590,36590,21 
https://www.flipkart.com/whirlpool-8-kg-5-star-auto-restart-end-cycle-buzzer-lint-filter-collar-scrubber-semi-automatic-top-load-washing-machine-black-grey/p/itm7a0759b587a8b?pid=WMNGF9W8FRFYSYSN&lid=LSTWMNGF9W8FRFYSYSNF5U5UE&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_60&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=9b601231-1878-40d4-be67-41369b013329.WMNGF9W8FRFYSYSN.SEARCH&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,"Whirlpool 8 kg 5 Star with Auto Restart, End of Cycle Buzzer, Lint Filter and Collar Scrubber Semi Aut...",4.4,26259,1851,1400 RPM,5 Star,N/A,4 Years,12490,16600,24 
https://www.flipkart.com/thomson-12-kg-5-star-aqua-magic-toughen-glass-soft-closure-double-waterfall-semi-automatic-top-load-washing-machine-black/p/itm7c30dfe967953?pid=WMNGZYAZKJYHTHFZ&lid=LSTWMNGZYAZKJYHTHFZAOAL8X&marketplace=FLIPKART&q=washing+machine&store=j9e%2Fabm%2F8qx&srno=s_3_61&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=en_Ql_Bskbi2rpU1zwTEtwYg11I7Cp4MZ7hfytGEjYS66bK2J2oispmEPOJtjYMV7Xt2YoqeYBPJugRaLHRRJ7-AfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=nrx3xtv02o0000001739009841902&qH=b3522a5e7056c9c0,Thomson 12 kg 5 Star Aqua Magic Toughen Glass with soft closure and Double Waterfall Semi Automatic To...,4.1,18983,1669,1400 RPM,N/A,N/A,2 Years,12499,17999,30 
